SALESORDERID,SALESORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,OPITEMPOS,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000820,30,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000820,40,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000820,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000820,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000820,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000820,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000820,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000821,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000821,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000821,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000822,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000822,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000823,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000823,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000823,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000823,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000824,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000824,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000824,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000824,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000824,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000824,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000824,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000825,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000825,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000825,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000825,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000825,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000825,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000825,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000825,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000825,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000825,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000826,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000826,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000826,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000826,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000826,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000826,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000826,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000826,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000826,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000826,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000827,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000827,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000827,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000827,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000827,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000827,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000827,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000827,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000828,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000828,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000828,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000828,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000828,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000829,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000829,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000829,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000829,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000829,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000830,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000830,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000830,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000830,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000830,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000830,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000830,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000831,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000831,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000831,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000832,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000832,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000832,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000832,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000832,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000832,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000832,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000832,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000833,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000833,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000833,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000833,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000833,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000833,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000834,10,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000834,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000834,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000835,10,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000835,20,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000835,30,HT-1091,,EUR,92.82,78,14.82,I,,3,EA,2015-12-04
500000835,40,HT-1092,,EUR,107.1,90,17.1,I,,2,EA,2015-12-04
500000835,50,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000835,60,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000835,70,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000836,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000836,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000836,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000836,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000837,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000837,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000837,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000837,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000837,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000837,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000837,70,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000837,80,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000837,90,HT-1042,,EUR,1245.93,1047,198.93,I,,3,EA,2015-12-04
500000838,10,HT-1070,,ARS,84.37,70.9,13.47,I,,1,EA,2015-12-04
500000838,20,HT-1071,,ZAR,291.67,245.1,46.57,I,,3,EA,2015-12-04
500000838,30,HT-1072,,USD,240.86,202.4,38.46,I,,2,EA,2015-12-04
500000838,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000838,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000838,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000838,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000839,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000839,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000839,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000839,40,HT-1110,,USD,10.59,8.9,1.69,I,,1,EA,2015-12-04
500000839,50,HT-1111,,EUR,8.21,6.9,1.31,I,,1,EA,2015-12-04
500000839,60,HT-1112,,GBP,139.23,117,22.23,I,,3,EA,2015-12-04
500000840,10,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000840,20,HT-1114,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000840,30,HT-1115,,CAD,49.98,42,7.98,I,,1,EA,2015-12-04
500000840,40,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000840,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000840,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000840,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000840,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000840,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000841,10,HT-1117,,EUR,90.44,76,14.44,I,,2,EA,2015-12-04
500000841,20,HT-1118,,ARS,94.01,79,15.01,I,,1,EA,2015-12-04
500000841,30,HT-1120,,EUR,618.8,520,98.8,I,,2,EA,2015-12-04
500000842,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000842,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000843,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000843,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000843,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000843,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000844,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000844,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000844,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000844,40,HT-1137,,RUB,4391.1,3690,701.1,I,,3,EA,2015-12-04
500000844,50,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000845,10,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000845,20,HT-1500,,EUR,11900,10000,1900,I,,2,EA,2015-12-04
500000845,30,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000845,40,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000845,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000845,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000845,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000845,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000845,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000846,10,HT-1063,,BRL,33.32,28,5.32,I,,2,EA,2015-12-04
500000846,20,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000846,30,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000847,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000847,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000848,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000848,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000848,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000848,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000849,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000849,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000849,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000849,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000849,50,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000849,60,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000849,70,HT-1002,,USD,1868.3,1570,298.3,I,,1,EA,2015-12-04
500000849,80,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000850,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000850,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000850,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000850,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000850,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000850,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000850,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000850,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000850,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000850,100,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000851,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000851,20,HT-1031,,GBP,339.15,285,54.15,I,,1,EA,2015-12-04
500000851,30,HT-1032,,EUR,821.1,690,131.1,I,,2,EA,2015-12-04
500000851,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000851,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000851,60,HT-1037,,MXN,3403.4,2860,543.4,I,,2,EA,2015-12-04
500000851,70,HT-1020,,EUR,460.53,387,73.53,I,,3,EA,2015-12-04
500000851,80,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000851,90,HT-1022,,ARS,487.9,410,77.9,I,,2,EA,2015-12-04
500000851,100,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000852,10,HT-1040,,EUR,2963.1,2490,473.1,I,,3,EA,2015-12-04
500000852,20,HT-1041,,ARS,583.1,490,93.1,I,,1,EA,2015-12-04
500000852,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000852,40,HT-1050,,RUB,330.82,278,52.82,I,,2,EA,2015-12-04
500000852,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000852,60,HT-1052,,EUR,404.6,340,64.6,I,,2,EA,2015-12-04
500000852,70,HT-1055,,EUR,117.81,99,18.81,I,,1,EA,2015-12-04
500000852,80,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000853,10,HT-1073,,EUR,85.68,72,13.68,I,,3,EA,2015-12-04
500000853,20,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000853,30,HT-1081,,PLN,317.73,267,50.73,I,,3,EA,2015-12-04
500000853,40,HT-1082,,ARS,201.11,169,32.11,I,,1,EA,2015-12-04
500000853,50,HT-1083,,CNY,618.8,520,98.8,I,,1,EA,2015-12-04
500000854,10,HT-1100,,USD,213.96,179.8,34.16,I,,2,EA,2015-12-04
500000854,20,HT-1101,,EUR,95.08,79.9,15.18,I,,1,EA,2015-12-04
500000854,30,HT-1102,,USD,164.22,138,26.22,I,,2,EA,2015-12-04
500000854,40,HT-1103,,EUR,91.63,77,14.63,I,,1,EA,2015-12-04
500000854,50,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000855,10,HT-1500,,EUR,5950,5000,950,I,,1,EA,2015-12-04
500000855,20,HT-1501,,JPY,3570,3000,570,I,,2,EA,2015-12-04
500000855,30,HT-1502,,EUR,5950,5000,950,I,,2,EA,2015-12-04
500000855,40,HT-1110,,USD,31.77,26.7,5.07,I,,3,EA,2015-12-04
500000855,50,HT-1111,,EUR,16.42,13.8,2.62,I,,2,EA,2015-12-04
500000855,60,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000855,70,HT-1113,,EUR,8.21,6.9,1.31,I,,3,EA,2015-12-04
500000856,10,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000856,20,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000856,30,HT-1107,,ARS,106.74,89.7,17.04,I,,3,EA,2015-12-04
500000857,10,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000857,20,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
500000857,30,HT-1032,,EUR,410.55,345,65.55,I,,1,EA,2015-12-04
500000857,40,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000857,50,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000857,60,HT-1037,,MXN,1701.7,1430,271.7,I,,1,EA,2015-12-04
500000857,70,HT-1000,,EUR,3412.92,2868,544.92,I,,3,EA,2015-12-04
500000857,80,HT-1001,,EUR,1486.31,1249,237.31,I,,1,EA,2015-12-04
500000858,10,HT-1060,,EUR,21.42,18,3.42,I,,2,EA,2015-12-04
500000858,20,HT-1061,,EUR,16.66,14,2.66,I,,2,EA,2015-12-04
500000858,30,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000858,40,HT-1063,,BRL,49.98,42,7.98,I,,3,EA,2015-12-04
500000858,50,HT-1064,,CAD,19.04,16,3.04,I,,1,EA,2015-12-04
500000858,60,HT-1065,,CHF,61.88,52,9.88,I,,2,EA,2015-12-04
500000859,10,HT-1040,,EUR,1975.4,1660,315.4,I,,2,EA,2015-12-04
500000859,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000859,30,HT-1042,,EUR,830.62,698,132.62,I,,2,EA,2015-12-04
500000860,10,HT-1070,,ARS,168.74,141.8,26.94,I,,2,EA,2015-12-04
500000860,20,HT-1071,,ZAR,194.45,163.4,31.05,I,,2,EA,2015-12-04
500000860,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000860,40,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000860,50,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000860,60,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000860,70,HT-1069,,JPY,2856,2400,456,I,,3,EA,2015-12-04
500000861,10,HT-1104,,JPY,65.45,55,10.45,I,,1,EA,2015-12-04
500000861,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000861,30,HT-1106,,MXN,121.38,102,19.38,I,,3,EA,2015-12-04
500000861,40,HT-1107,,ARS,35.58,29.9,5.68,I,,1,EA,2015-12-04
500000862,10,HT-1000,,EUR,2275.28,1912,363.28,I,,2,EA,2015-12-04
500000862,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000862,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000862,40,HT-1003,,EUR,5890.5,4950,940.5,I,,3,EA,2015-12-04
500000862,50,HT-1007,,USD,1187.62,998,189.62,I,,2,EA,2015-12-04
500000862,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000862,70,HT-1011,,JPY,2735.81,2299,436.81,I,,1,EA,2015-12-04
500000862,80,HT-1020,,EUR,307.02,258,49.02,I,,2,EA,2015-12-04
500000862,90,HT-1021,,MXN,531.93,447,84.93,I,,3,EA,2015-12-04
500000863,10,HT-1022,,ARS,243.95,205,38.95,I,,1,EA,2015-12-04
500000863,20,HT-1023,,USD,853.23,717,136.23,I,,3,EA,2015-12-04
500000863,30,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000863,40,HT-1031,,GBP,678.3,570,108.3,I,,2,EA,2015-12-04
500000863,50,HT-1032,,EUR,1231.65,1035,196.65,I,,3,EA,2015-12-04
500000863,60,HT-1035,,USD,949.62,798,151.62,I,,2,EA,2015-12-04
500000863,70,HT-1036,,CAD,1023.4,860,163.4,I,,2,EA,2015-12-04
500000864,10,HT-1040,,EUR,987.7,830,157.7,I,,1,EA,2015-12-04
500000864,20,HT-1041,,ARS,1166.2,980,186.2,I,,2,EA,2015-12-04
500000864,30,HT-1042,,EUR,415.31,349,66.31,I,,1,EA,2015-12-04
500000864,40,HT-1050,,RUB,165.41,139,26.41,I,,1,EA,2015-12-04
500000864,50,HT-1051,,USD,117.81,99,18.81,I,,1,EA,2015-12-04
500000864,60,HT-1052,,EUR,606.9,510,96.9,I,,3,EA,2015-12-04
500000865,10,HT-1055,,EUR,353.43,297,56.43,I,,3,EA,2015-12-04
500000865,20,HT-1056,,JPY,283.22,238,45.22,I,,2,EA,2015-12-04
500000865,30,HT-1060,,EUR,10.71,9,1.71,I,,1,EA,2015-12-04
500000865,40,HT-1061,,EUR,24.99,21,3.99,I,,3,EA,2015-12-04
500000865,50,HT-1062,,ARS,26.18,22,4.18,I,,2,EA,2015-12-04
500000865,60,HT-1063,,BRL,16.66,14,2.66,I,,1,EA,2015-12-04
500000865,70,HT-1064,,CAD,38.08,32,6.08,I,,2,EA,2015-12-04
500000865,80,HT-1065,,CHF,92.82,78,14.82,I,,3,EA,2015-12-04
500000865,90,HT-1066,,USD,5.95,5,0.95,I,,2,EA,2015-12-04
500000866,10,HT-1067,,EUR,8.33,7,1.33,I,,2,EA,2015-12-04
500000866,20,HT-1068,,USD,4.17,3.5,0.67,I,,1,EA,2015-12-04
500000866,30,HT-1069,,JPY,1904,1600,304,I,,2,EA,2015-12-04
500000867,10,HT-1100,,USD,106.98,89.9,17.08,I,,1,EA,2015-12-04
500000867,20,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000868,10,HT-1100,,USD,320.94,269.7,51.24,I,,3,EA,2015-12-04
500000868,20,HT-1101,,EUR,285.24,239.7,45.54,I,,3,EA,2015-12-04
500000868,30,HT-1102,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000868,40,HT-1103,,EUR,183.26,154,29.26,I,,2,EA,2015-12-04
500000869,10,HT-1070,,ARS,253.11,212.7,40.41,I,,3,EA,2015-12-04
500000869,20,HT-1071,,ZAR,97.22,81.7,15.52,I,,1,EA,2015-12-04
500000869,30,HT-1072,,USD,361.28,303.6,57.68,I,,3,EA,2015-12-04
500000869,40,HT-1073,,EUR,28.56,24,4.56,I,,1,EA,2015-12-04
500000869,50,HT-1080,,INR,182.07,153,29.07,I,,3,EA,2015-12-04
500000869,60,HT-1081,,PLN,105.91,89,16.91,I,,1,EA,2015-12-04
500000870,10,HT-1082,,ARS,402.22,338,64.22,I,,2,EA,2015-12-04
500000870,20,HT-1083,,CNY,1237.6,1040,197.6,I,,2,EA,2015-12-04
500000870,30,HT-1085,,DKK,3567.62,2998,569.62,I,,2,EA,2015-12-04
500000870,40,HT-1090,,EUR,92.82,78,14.82,I,,2,EA,2015-12-04
500000870,50,HT-1091,,EUR,30.94,26,4.94,I,,1,EA,2015-12-04
500000870,60,HT-1092,,EUR,53.55,45,8.55,I,,1,EA,2015-12-04
500000870,70,HT-1110,,USD,21.18,17.8,3.38,I,,2,EA,2015-12-04
500000870,80,HT-1111,,EUR,24.63,20.7,3.93,I,,3,EA,2015-12-04
500000870,90,HT-1112,,GBP,92.82,78,14.82,I,,2,EA,2015-12-04
500000871,10,HT-1113,,EUR,5.47,4.6,0.87,I,,2,EA,2015-12-04
500000871,20,HT-1114,,USD,82.11,69,13.11,I,,1,EA,2015-12-04
500000871,30,HT-1115,,CAD,99.96,84,15.96,I,,2,EA,2015-12-04
500000872,10,HT-1102,,USD,246.33,207,39.33,I,,3,EA,2015-12-04
500000872,20,HT-1103,,EUR,274.89,231,43.89,I,,3,EA,2015-12-04
500000873,10,HT-1104,,JPY,196.35,165,31.35,I,,3,EA,2015-12-04
500000873,20,HT-1105,,EUR,103.53,87,16.53,I,,3,EA,2015-12-04
500000873,30,HT-1106,,MXN,40.46,34,6.46,I,,1,EA,2015-12-04
500000873,40,HT-1107,,ARS,71.16,59.8,11.36,I,,2,EA,2015-12-04
500000874,10,HT-1116,,MXN,128.52,108,20.52,I,,3,EA,2015-12-04
500000874,20,HT-1117,,EUR,135.66,114,21.66,I,,3,EA,2015-12-04
500000874,30,HT-1118,,ARS,282.03,237,45.03,I,,3,EA,2015-12-04
500000874,40,HT-1120,,EUR,928.2,780,148.2,I,,3,EA,2015-12-04
500000874,50,HT-1137,,RUB,2927.4,2460,467.4,I,,2,EA,2015-12-04
500000874,60,HT-1138,,USD,1441.09,1211,230.09,I,,1,EA,2015-12-04
500000874,70,HT-1210,,EUR,5709.62,4798,911.62,I,,2,EA,2015-12-04
500000875,10,HT-1000,,EUR,1137.64,956,181.64,I,,1,EA,2015-12-04
500000875,20,HT-1001,,EUR,2972.62,2498,474.62,I,,2,EA,2015-12-04
500000875,30,HT-1002,,USD,3736.6,3140,596.6,I,,2,EA,2015-12-04
500000875,40,HT-1003,,EUR,3927,3300,627,I,,2,EA,2015-12-04
500000875,50,HT-1007,,USD,1781.43,1497,284.43,I,,3,EA,2015-12-04
500000875,60,HT-1010,,EUR,4757.62,3998,759.62,I,,2,EA,2015-12-04
500000875,70,HT-1011,,JPY,5471.62,4598,873.62,I,,2,EA,2015-12-04
500000875,80,HT-1030,,EUR,547.4,460,87.4,I,,2,EA,2015-12-04
500000875,90,HT-1031,,GBP,1017.45,855,162.45,I,,3,EA,2015-12-04
