PURCHASEORDERID,PURCHASEORDERITEM,PRODUCT.PRODUCTID,NOTEID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
300000815,90,HT-1051,,USD,235.62,198,37.62,2,EA,2015-04-04
300000816,10,HT-1120,,EUR,618.8,520,98.8,2,EA,2015-04-22
300000816,20,HT-1042,,EUR,415.31,349,66.31,1,EA,2015-02-16
300000816,30,HT-1120,,EUR,618.8,520,98.8,2,EA,2015-08-23
300000817,10,HT-1052,,EUR,202.3,170,32.3,1,EA,2015-08-20
300000817,20,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-10-02
300000818,10,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-11-02
300000818,20,HT-1502,,EUR,89250,75000,14250,3,EA,2015-12-03
300000818,30,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-06-23
300000818,40,HT-1502,,EUR,59500,50000,9500,2,EA,2014-12-30
300000819,10,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-01-22
300000819,20,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-07-04
300000819,30,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-07-15
300000819,40,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-02-06
300000819,50,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-07-07
300000819,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-03-29
300000820,10,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-07-29
300000820,20,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-03-03
300000820,30,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-02-09
300000820,40,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-09-28
300000820,50,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-01-23
300000820,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-01-25
300000820,70,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-11-10
300000820,80,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-10-24
300000820,90,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-08-11
300000821,10,HT-1502,,EUR,59500,50000,9500,2,EA,2015-04-10
300000821,20,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-01-25
300000821,30,HT-1502,,EUR,59500,50000,9500,2,EA,2015-11-13
300000822,10,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-01-03
300000822,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-01-22
300000823,10,HT-1051,,USD,353.43,297,56.43,3,EA,2015-10-06
300000823,20,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-10-08
300000823,30,HT-1051,,USD,117.81,99,18.81,1,EA,2014-12-21
300000823,40,HT-1138,,USD,2882.18,2422,460.18,2,EA,2014-12-22
300000824,10,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-01-11
300000824,20,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-03-13
300000824,30,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-11-18
300000824,40,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-02-16
300000824,50,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-03-19
300000824,60,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-01-25
300000824,70,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-04-05
300000825,10,HT-1500,,EUR,5950,5000,950,1,EA,2014-12-21
300000825,20,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-07-19
300000825,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-04-22
300000825,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-10-11
300000825,50,HT-1500,,EUR,17850,15000,2850,3,EA,2015-03-25
300000825,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-08-21
300000825,70,HT-1500,,EUR,11900,10000,1900,2,EA,2015-07-19
300000825,80,HT-1055,,EUR,235.62,198,37.62,2,EA,2014-12-07
300000825,90,HT-1500,,EUR,17850,15000,2850,3,EA,2015-11-16
300000825,100,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-12-23
300000826,10,HT-1500,,EUR,11900,10000,1900,2,EA,2015-04-22
300000826,20,HT-1055,,EUR,117.81,99,18.81,1,EA,2015-09-05
300000826,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-03-11
300000826,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-11-14
300000826,50,HT-1500,,EUR,11900,10000,1900,2,EA,2014-12-24
300000826,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-08-20
300000826,70,HT-1500,,EUR,17850,15000,2850,3,EA,2015-12-02
300000826,80,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-07-08
300000826,90,HT-1500,,EUR,11900,10000,1900,2,EA,2015-08-08
300000826,100,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-06-12
300000827,10,HT-1500,,EUR,17850,15000,2850,3,EA,2015-04-02
300000827,20,HT-1055,,EUR,117.81,99,18.81,1,EA,2015-08-10
300000827,30,HT-1500,,EUR,11900,10000,1900,2,EA,2015-01-27
300000827,40,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-09-21
300000827,50,HT-1500,,EUR,5950,5000,950,1,EA,2015-09-11
300000827,60,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-09-23
300000827,70,HT-1500,,EUR,5950,5000,950,1,EA,2015-05-20
300000827,80,HT-1055,,EUR,235.62,198,37.62,2,EA,2015-02-18
300000828,10,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-09-11
300000828,20,HT-1051,,USD,353.43,297,56.43,3,EA,2015-01-01
300000828,30,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-02-18
300000828,40,HT-1051,,USD,117.81,99,18.81,1,EA,2015-07-13
300000828,50,HT-1138,,USD,1441.09,1211,230.09,1,EA,2014-12-23
300000829,10,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-08-02
300000829,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-09-26
300000829,30,HT-1042,,EUR,830.62,698,132.62,2,EA,2014-12-04
300000829,40,HT-1120,,EUR,309.4,260,49.4,1,EA,2014-12-26
300000829,50,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-05-15
300000830,10,HT-1501,,JPY,17850,15000,2850,1,EA,2015-07-28
300000830,20,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-01-16
300000830,30,HT-1501,,JPY,35700,30000,5700,2,EA,2015-12-29
300000830,40,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-01-28
300000830,50,HT-1501,,JPY,35700,30000,5700,2,EA,2015-03-06
300000830,60,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-12-27
300000830,70,HT-1501,,JPY,53550,45000,8550,3,EA,2015-08-10
300000831,10,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-08-23
300000831,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-06-21
300000831,30,HT-1042,,EUR,1245.93,1047,198.93,3,EA,2015-10-22
300000832,10,HT-1501,,JPY,35700,30000,5700,2,EA,2015-02-02
300000832,20,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-05-04
300000832,30,HT-1501,,JPY,17850,15000,2850,1,EA,2015-06-21
300000832,40,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-01-28
300000832,50,HT-1501,,JPY,35700,30000,5700,2,EA,2015-10-19
300000832,60,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-01-26
300000832,70,HT-1501,,JPY,53550,45000,8550,3,EA,2015-01-26
300000832,80,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-12-31
300000833,10,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-01-10
300000833,20,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-08-27
300000833,30,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-12-11
300000833,40,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-09-04
300000833,50,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-11-29
300000833,60,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-11-20
300000834,10,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-02-22
300000834,20,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-11-09
300000834,30,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-11-27
300000835,10,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-10-31
300000835,20,HT-1502,,EUR,59500,50000,9500,2,EA,2015-06-23
300000835,30,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-08-21
300000835,40,HT-1502,,EUR,59500,50000,9500,2,EA,2015-11-21
300000835,50,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-07-09
300000835,60,HT-1502,,EUR,29750,25000,4750,1,EA,2015-05-26
300000835,70,HT-1060,,EUR,32.13,27,5.13,3,EA,2015-07-13
300000836,10,HT-1500,,EUR,5950,5000,950,1,EA,2015-09-20
300000836,20,HT-1055,,EUR,353.43,297,56.43,3,EA,2015-12-06
300000836,30,HT-1500,,EUR,17850,15000,2850,3,EA,2015-06-06
300000836,40,HT-1055,,EUR,117.81,99,18.81,1,EA,2015-09-22
300000837,10,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-05-22
300000837,20,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-04-21
300000837,30,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-02-18
300000837,40,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-08-14
300000837,50,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-12-29
300000837,60,HT-1052,,EUR,404.6,340,64.6,2,EA,2014-12-20
300000837,70,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-01-19
300000837,80,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-02-15
300000837,90,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-12-21
300000838,10,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-08-13
300000838,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-10-01
300000838,30,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-09-18
300000838,40,HT-1501,,JPY,35700,30000,5700,2,EA,2015-11-16
300000838,50,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-02-14
300000838,60,HT-1501,,JPY,35700,30000,5700,2,EA,2015-06-22
300000838,70,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-12-22
300000839,10,HT-1501,,JPY,17850,15000,2850,1,EA,2015-12-14
300000839,20,HT-1056,,JPY,283.22,238,45.22,2,EA,2015-05-06
300000839,30,HT-1501,,JPY,17850,15000,2850,1,EA,2015-08-22
300000839,40,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-07-13
300000839,50,HT-1501,,JPY,17850,15000,2850,1,EA,2015-08-16
300000839,60,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-08-07
300000840,10,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-08-17
300000840,20,HT-1051,,USD,235.62,198,37.62,2,EA,2014-12-26
300000840,30,HT-1138,,USD,1441.09,1211,230.09,1,EA,2015-10-05
300000840,40,HT-1051,,USD,353.43,297,56.43,3,EA,2015-04-06
300000840,50,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-05-17
300000840,60,HT-1051,,USD,117.81,99,18.81,1,EA,2015-11-13
300000840,70,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-11-19
300000840,80,HT-1051,,USD,353.43,297,56.43,3,EA,2015-07-19
300000840,90,HT-1138,,USD,2882.18,2422,460.18,2,EA,2015-06-16
300000841,10,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-08-28
300000841,20,HT-1120,,EUR,309.4,260,49.4,1,EA,2015-04-06
300000841,30,HT-1042,,EUR,830.62,698,132.62,2,EA,2015-09-25
300000842,10,HT-1502,,EUR,29750,25000,4750,1,EA,2015-11-03
300000842,20,HT-1060,,EUR,21.42,18,3.42,2,EA,2015-02-21
300000843,10,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-05-11
300000843,20,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-09-21
300000843,30,HT-1210,,EUR,2854.81,2399,455.81,1,EA,2015-10-13
300000843,40,HT-1052,,EUR,404.6,340,64.6,2,EA,2015-04-18
300000844,10,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-10-24
300000844,20,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-06-30
300000844,30,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2014-12-25
300000844,40,HT-1061,,EUR,24.99,21,3.99,3,EA,2015-03-24
300000844,50,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-11-26
300000845,10,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-09-11
300000845,20,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-02-22
300000845,30,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-04-07
300000845,40,HT-6130,,EUR,3472.42,2918,554.42,2,EA,2015-02-28
300000845,50,HT-1061,,EUR,8.33,7,1.33,1,EA,2015-02-13
300000845,60,HT-6130,,EUR,1736.21,1459,277.21,1,EA,2015-03-20
300000845,70,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-10-17
300000845,80,HT-6130,,EUR,5208.63,4377,831.63,3,EA,2015-02-14
300000845,90,HT-1061,,EUR,16.66,14,2.66,2,EA,2015-05-03
300000846,10,HT-1502,,EUR,59500,50000,9500,2,EA,2015-08-23
300000846,20,HT-1060,,EUR,10.71,9,1.71,1,EA,2015-09-24
300000846,30,HT-1502,,EUR,59500,50000,9500,2,EA,2015-06-09
300000847,10,HT-1051,,USD,353.43,297,56.43,3,EA,2014-12-05
300000847,20,HT-1138,,USD,4323.27,3633,690.27,3,EA,2015-10-08
300000848,10,HT-1056,,JPY,424.83,357,67.83,3,EA,2015-02-05
300000848,20,HT-1501,,JPY,53550,45000,8550,3,EA,2015-10-16
300000848,30,HT-1056,,JPY,141.61,119,22.61,1,EA,2015-01-02
300000848,40,HT-1501,,JPY,35700,30000,5700,2,EA,2015-10-07
300000849,10,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-10-21
300000849,20,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-01-11
300000849,30,HT-1052,,EUR,606.9,510,96.9,3,EA,2015-11-23
300000849,40,HT-1210,,EUR,8564.43,7197,1367.43,3,EA,2015-04-15
300000849,50,HT-1052,,EUR,202.3,170,32.3,1,EA,2015-03-10
300000849,60,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-08-11
300000849,70,HT-1052,,EUR,202.3,170,32.3,1,EA,2015-08-14
300000849,80,HT-1210,,EUR,5709.62,4798,911.62,2,EA,2015-01-20
300000850,10,HT-8001,,GBP,1188.81,999,189.81,1,EA,2015-10-12
300000850,20,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-12-30
300000850,30,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-10-29
300000850,40,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-05-25
300000850,50,HT-1031,,GBP,1017.45,855,162.45,3,EA,2015-04-18
300000850,60,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-05-21
300000850,70,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-07-01
300000850,80,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-10-21
300000850,90,HT-1112,,GBP,139.23,117,22.23,3,EA,2015-12-02
300000850,100,HT-8001,,GBP,3566.43,2997,569.43,3,EA,2015-08-18
300000851,10,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-05-03
300000851,20,HT-1111,,EUR,8.21,6.9,1.31,1,EA,2015-09-04
300000851,30,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-05-28
300000851,40,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-05-25
300000851,50,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-10-24
300000851,60,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-02-23
300000851,70,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-03-15
300000851,80,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-05-13
300000851,90,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-02-13
300000851,100,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-01-17
300000852,10,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-11-24
300000852,20,AD-1000,,CAD,0,0,0,1,EA,2015-11-14
300000852,30,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-12-03
300000852,40,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-05-10
300000852,50,AD-1000,,CAD,0,0,0,1,EA,2015-10-03
300000852,60,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-10-04
300000852,70,HT-1115,,CAD,49.98,42,7.98,1,EA,2014-12-26
300000852,80,AD-1000,,CAD,0,0,0,2,EA,2015-01-21
300000853,10,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-01-21
300000853,20,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2015-03-11
300000853,30,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-01-10
300000853,40,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-04-24
300000853,50,HT-1113,,EUR,2.74,2.3,0.44,1,EA,2015-01-15
300000854,10,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-09-05
300000854,20,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-01-24
300000854,30,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-02-27
300000854,40,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2015-12-02
300000854,50,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-02-13
300000855,10,HT-1114,,USD,82.11,69,13.11,1,EA,2015-02-25
300000855,20,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-03-31
300000855,30,HT-1035,,USD,949.62,798,151.62,2,EA,2015-03-15
300000855,40,HT-1114,,USD,246.33,207,39.33,3,EA,2015-10-31
300000855,50,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-12-21
300000855,60,HT-1035,,USD,949.62,798,151.62,2,EA,2015-12-13
300000855,70,HT-1114,,USD,246.33,207,39.33,3,EA,2015-06-05
300000856,10,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-12-28
300000856,20,HT-1116,,MXN,42.84,36,6.84,1,EA,2015-03-28
300000856,30,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2014-12-12
300000857,10,HT-1117,,EUR,90.44,76,14.44,2,EA,2015-08-23
300000857,20,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2015-01-09
300000857,30,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-06-21
300000857,40,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2015-05-03
300000857,50,HT-1117,,EUR,90.44,76,14.44,2,EA,2015-06-14
300000857,60,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-03-31
300000857,70,HT-1117,,EUR,135.66,114,21.66,3,EA,2015-03-26
300000857,80,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-08-28
300000858,10,HT-1118,,ARS,188.02,158,30.02,2,EA,2015-11-09
300000858,20,HT-1041,,ARS,1166.2,980,186.2,2,EA,2015-08-21
300000858,30,HT-1118,,ARS,188.02,158,30.02,2,EA,2015-03-01
300000858,40,HT-1041,,ARS,1749.3,1470,279.3,3,EA,2015-04-24
300000858,50,HT-1118,,ARS,94.01,79,15.01,1,EA,2015-07-11
300000858,60,HT-1041,,ARS,1166.2,980,186.2,2,EA,2015-10-27
300000859,10,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-12-16
300000859,20,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2015-04-13
300000859,30,HT-1031,,GBP,678.3,570,108.3,2,EA,2014-12-05
300000860,10,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-05-22
300000860,20,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-08-28
300000860,30,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-10-14
300000860,40,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-03-20
300000860,50,HT-8000,,EUR,1901.62,1598,303.62,2,EA,2015-12-05
300000860,60,HT-1030,,EUR,273.7,230,43.7,1,EA,2015-11-23
300000860,70,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-11-08
300000861,10,HT-1040,,EUR,987.7,830,157.7,1,EA,2015-09-29
300000861,20,HT-1117,,EUR,135.66,114,21.66,3,EA,2015-01-10
300000861,30,HT-1040,,EUR,2963.1,2490,473.1,3,EA,2015-03-02
300000861,40,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-08-31
300000862,10,AD-1000,,CAD,0,0,0,2,EA,2015-03-31
300000862,20,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-09-29
300000862,30,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-03-20
300000862,40,AD-1000,,CAD,0,0,0,3,EA,2015-01-04
300000862,50,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-12-29
300000862,60,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-05-31
300000862,70,AD-1000,,CAD,0,0,0,1,EA,2015-09-03
300000862,80,HT-1036,,CAD,1023.4,860,163.4,2,EA,2015-03-03
300000862,90,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-02-24
300000863,10,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2014-12-06
300000863,20,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-06-25
300000863,30,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-07-09
300000863,40,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-11-28
300000863,50,HT-1032,,EUR,1231.65,1035,196.65,3,EA,2015-02-21
300000863,60,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-11-01
300000863,70,HT-8002,,EUR,2853.62,2398,455.62,2,EA,2015-12-02
300000864,10,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-09-14
300000864,20,HT-1113,,EUR,5.47,4.6,0.87,2,EA,2015-05-18
300000864,30,HT-8002,,EUR,1426.81,1199,227.81,1,EA,2015-09-29
300000864,40,HT-1032,,EUR,410.55,345,65.55,1,EA,2015-04-04
300000864,50,HT-1113,,EUR,2.74,2.3,0.44,1,EA,2015-06-30
300000864,60,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-10-24
300000865,10,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-09-22
300000865,20,HT-1114,,USD,164.22,138,26.22,2,EA,2015-09-09
300000865,30,HT-8003,,USD,1651.72,1388,263.72,1,EA,2015-03-29
300000865,40,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-06-19
300000865,50,HT-1114,,USD,164.22,138,26.22,2,EA,2015-10-26
300000865,60,HT-8003,,USD,1651.72,1388,263.72,1,EA,2014-12-31
300000865,70,HT-1035,,USD,949.62,798,151.62,2,EA,2015-03-05
300000865,80,HT-1114,,USD,246.33,207,39.33,3,EA,2015-03-09
300000865,90,HT-8003,,USD,3303.44,2776,527.44,2,EA,2015-01-31
300000866,10,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2015-07-13
300000866,20,HT-1117,,EUR,45.22,38,7.22,1,EA,2015-09-26
300000866,30,HT-1040,,EUR,1975.4,1660,315.4,2,EA,2015-07-19
300000867,10,HT-1115,,CAD,49.98,42,7.98,1,EA,2015-04-02
300000867,20,AD-1000,,CAD,0,0,0,2,EA,2015-10-26
300000868,10,HT-1030,,EUR,821.1,690,131.1,3,EA,2015-03-18
300000868,20,HT-1111,,EUR,24.63,20.7,3.93,3,EA,2015-07-05
300000868,30,HT-8000,,EUR,950.81,799,151.81,1,EA,2014-12-06
300000868,40,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-12-16
300000869,10,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-11-03
300000869,20,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-03-01
300000869,30,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-05-24
300000869,40,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-07-15
300000869,50,HT-1118,,ARS,282.03,237,45.03,3,EA,2015-10-17
300000869,60,HT-1041,,ARS,583.1,490,93.1,1,EA,2015-01-29
300000870,10,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-12-18
300000870,20,HT-8001,,GBP,2377.62,1998,379.62,2,EA,2014-12-13
300000870,30,HT-1031,,GBP,678.3,570,108.3,2,EA,2015-09-04
300000870,40,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-12-05
300000870,50,HT-8001,,GBP,1188.81,999,189.81,1,EA,2014-12-08
300000870,60,HT-1031,,GBP,339.15,285,54.15,1,EA,2015-03-09
300000870,70,HT-1112,,GBP,92.82,78,14.82,2,EA,2015-04-27
300000870,80,HT-8001,,GBP,3566.43,2997,569.43,3,EA,2015-01-05
300000870,90,HT-1031,,GBP,678.3,570,108.3,2,EA,2014-12-04
300000871,10,HT-1111,,EUR,16.42,13.8,2.62,2,EA,2015-07-26
300000871,20,HT-8000,,EUR,950.81,799,151.81,1,EA,2015-07-09
300000871,30,HT-1030,,EUR,547.4,460,87.4,2,EA,2015-07-17
300000872,10,HT-1113,,EUR,8.21,6.9,1.31,3,EA,2015-09-06
300000872,20,HT-8002,,EUR,4280.43,3597,683.43,3,EA,2015-08-11
300000873,10,HT-1035,,USD,1424.43,1197,227.43,3,EA,2015-04-13
300000873,20,HT-1114,,USD,246.33,207,39.33,3,EA,2015-08-04
300000873,30,HT-8003,,USD,1651.72,1388,263.72,1,EA,2014-12-28
300000873,40,HT-1035,,USD,949.62,798,151.62,2,EA,2015-02-01
300000874,10,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-09-22
300000874,20,AD-1000,,CAD,0,0,0,3,EA,2015-10-17
300000874,30,HT-1036,,CAD,1535.1,1290,245.1,3,EA,2015-07-11
300000874,40,HT-1115,,CAD,149.94,126,23.94,3,EA,2015-05-18
300000874,50,AD-1000,,CAD,0,0,0,2,EA,2015-09-23
300000874,60,HT-1036,,CAD,511.7,430,81.7,1,EA,2015-09-26
300000874,70,HT-1115,,CAD,99.96,84,15.96,2,EA,2015-06-04
300000875,10,HT-1037,,MXN,1701.7,1430,271.7,1,EA,2015-07-21
300000875,20,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-10-13
300000875,30,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2015-06-22
300000875,40,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-08-03
300000875,50,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-08-10
300000875,60,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-02-15
300000875,70,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2014-12-18
300000875,80,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-12-30
300000875,90,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-10-01
300000875,100,HT-1116,,MXN,128.52,108,20.52,3,EA,2015-11-22
300000876,10,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2014-12-08
300000876,20,HT-1116,,MXN,42.84,36,6.84,1,EA,2015-02-05
300000876,30,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2015-01-09
300000876,40,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-04-23
300000876,50,HT-1037,,MXN,3403.4,2860,543.4,2,EA,2015-02-15
300000876,60,HT-1116,,MXN,85.68,72,13.68,2,EA,2015-08-18
300000876,70,HT-1037,,MXN,5105.1,4290,815.1,3,EA,2015-03-16
300000876,80,HT-1116,,MXN,128.52,108,20.52,3,EA,2015-08-06
